,Guage 1 (hPa),Gauge 2 (hPa)
2021-12-12 16:34:37,3.13e-9,2.16e-9
2021-12-12 16:35:38,3.13e-9,2.14e-9
2021-12-12 16:36:39,3.12e-9,2.16e-9
2021-12-12 16:37:39,3.12e-9,2.15e-9
2021-12-12 16:38:40,3.11e-9,2.17e-9
2021-12-12 16:39:41,3.13e-9,2.15e-9
2021-12-12 16:40:41,3.13e-9,2.16e-9
2021-12-12 16:41:42,3.13e-9,2.15e-9
2021-12-12 16:42:43,3.12e-9,2.16e-9
2021-12-12 16:43:43,3.13e-9,2.16e-9
2021-12-12 16:44:44,3.14e-9,2.18e-9
2021-12-12 16:45:45,3.15e-9,2.15e-9
2021-12-12 16:46:45,3.14e-9,2.14e-9
2021-12-12 16:47:46,3.14e-9,2.16e-9
2021-12-12 16:48:46,3.15e-9,2.18e-9
2021-12-12 16:49:47,3.16e-9,2.17e-9
2021-12-12 16:50:48,3.13e-9,2.17e-9
2021-12-12 16:51:48,3.17e-9,2.18e-9
2021-12-12 16:52:49,3.15e-9,2.18e-9
2021-12-12 16:53:50,3.16e-9,2.17e-9
2021-12-12 16:54:50,3.15e-9,2.16e-9
2021-12-12 16:55:51,3.16e-9,2.19e-9
2021-12-12 16:56:52,3.17e-9,2.19e-9
2021-12-12 16:57:52,3.17e-9,2.15e-9
2021-12-12 16:58:53,3.15e-9,2.18e-9
2021-12-12 16:59:54,3.15e-9,2.17e-9
2021-12-12 17:00:54,3.18e-9,2.19e-9
2021-12-12 17:01:55,3.18e-9,2.18e-9
2021-12-12 17:02:56,3.18e-9,2.19e-9
2021-12-12 17:03:57,3.17e-9,2.19e-9
2021-12-12 17:04:57,3.17e-9,2.17e-9
2021-12-12 17:05:58,3.18e-9,2.21e-9
2021-12-12 17:06:58,3.17e-9,2.19e-9
2021-12-12 17:07:59,3.18e-9,2.18e-9
2021-12-12 17:09:00,3.18e-9,2.2e-9
2021-12-12 17:10:00,3.21e-9,2.2e-9
2021-12-12 17:11:01,3.18e-9,2.21e-9
2021-12-12 17:12:02,3.2e-9,2.21e-9
2021-12-12 17:13:02,3.19e-9,2.2e-9
2021-12-12 17:14:03,3.19e-9,2.19e-9
2021-12-12 17:15:04,3.21e-9,2.21e-9
2021-12-12 17:16:04,3.2e-9,2.2e-9
2021-12-12 17:17:05,3.2e-9,2.2e-9
2021-12-12 17:18:06,3.21e-9,2.2e-9
2021-12-12 17:19:06,3.18e-9,2.21e-9
2021-12-12 17:20:07,3.21e-9,2.22e-9
2021-12-12 17:21:07,3.21e-9,2.19e-9
2021-12-12 17:22:08,3.2e-9,2.21e-9
2021-12-12 17:23:09,3.22e-9,2.21e-9
2021-12-12 17:24:09,3.23e-9,2.21e-9
2021-12-12 17:25:10,3.21e-9,2.21e-9
2021-12-12 17:26:11,3.22e-9,2.22e-9
2021-12-12 17:27:11,3.22e-9,2.22e-9
2021-12-12 17:28:12,3.23e-9,2.2e-9
2021-12-12 17:29:13,3.22e-9,2.21e-9
2021-12-12 17:30:13,3.23e-9,2.22e-9
2021-12-12 17:31:14,3.23e-9,2.2e-9
2021-12-12 17:32:15,3.23e-9,2.21e-9
2021-12-12 17:33:15,3.23e-9,2.21e-9
2021-12-12 17:34:16,3.22e-9,2.23e-9
2021-12-12 17:35:17,3.21e-9,2.23e-9
2021-12-12 17:36:17,3.21e-9,2.21e-9
2021-12-12 17:37:18,3.24e-9,2.21e-9
2021-12-12 17:38:19,3.22e-9,2.22e-9
2021-12-12 17:39:19,3.23e-9,2.23e-9
2021-12-12 17:40:20,3.22e-9,2.23e-9
2021-12-12 17:41:21,3.22e-9,2.23e-9
2021-12-12 17:42:21,3.23e-9,2.22e-9
2021-12-12 17:43:22,3.25e-9,2.22e-9
2021-12-12 17:44:23,3.26e-9,2.23e-9
2021-12-12 17:45:23,3.23e-9,2.22e-9
2021-12-12 17:46:24,3.24e-9,2.22e-9
2021-12-12 17:47:25,3.25e-9,2.22e-9
2021-12-12 17:48:25,3.24e-9,2.25e-9
2021-12-12 17:49:26,3.24e-9,2.24e-9
2021-12-12 17:50:27,3.26e-9,2.22e-9
2021-12-12 17:51:27,3.24e-9,2.2e-9
2021-12-12 17:52:28,3.23e-9,2.22e-9
2021-12-12 17:53:29,3.26e-9,2.23e-9
2021-12-12 17:54:29,3.25e-9,2.22e-9
2021-12-12 17:55:30,3.26e-9,2.22e-9
2021-12-12 17:56:31,3.26e-9,2.24e-9
2021-12-12 17:57:31,3.26e-9,2.24e-9
2021-12-12 17:58:32,3.25e-9,2.23e-9
2021-12-12 17:59:33,3.27e-9,2.24e-9
2021-12-12 18:00:33,3.27e-9,2.24e-9
2021-12-12 18:01:34,3.27e-9,2.23e-9
2021-12-12 18:02:35,3.25e-9,2.23e-9
2021-12-12 18:03:35,3.25e-9,2.24e-9
2021-12-12 18:04:36,3.27e-9,2.23e-9
2021-12-12 18:05:37,3.27e-9,2.23e-9
2021-12-12 18:06:37,3.27e-9,2.25e-9
2021-12-12 18:07:38,3.26e-9,2.24e-9
2021-12-12 18:08:38,3.26e-9,2.25e-9
2021-12-12 18:09:39,3.29e-9,2.24e-9
2021-12-12 18:10:40,3.29e-9,2.24e-9
2021-12-12 18:11:40,3.29e-9,2.24e-9
2021-12-12 18:12:41,3.27e-9,2.24e-9
2021-12-12 18:13:42,3.29e-9,2.25e-9
2021-12-12 18:14:42,3.26e-9,2.24e-9
2021-12-12 18:15:43,3.28e-9,2.26e-9
2021-12-12 18:16:44,3.29e-9,2.25e-9
2021-12-12 18:17:44,3.28e-9,2.26e-9
2021-12-12 18:18:45,3.29e-9,2.24e-9
2021-12-12 18:19:46,3.3e-9,2.27e-9
2021-12-12 18:20:46,3.29e-9,2.25e-9
2021-12-12 18:21:47,3.31e-9,2.25e-9
2021-12-12 18:22:48,3.31e-9,2.27e-9
2021-12-12 18:23:48,3.31e-9,2.24e-9
2021-12-12 18:24:49,3.3e-9,2.26e-9
2021-12-12 18:25:50,3.29e-9,2.27e-9
2021-12-12 18:26:50,3.29e-9,2.26e-9
2021-12-12 18:27:51,3.32e-9,2.26e-9
2021-12-12 18:28:52,3.31e-9,2.26e-9
2021-12-12 18:29:52,3.31e-9,2.26e-9
2021-12-12 18:30:53,3.33e-9,2.26e-9
2021-12-12 18:31:54,3.34e-9,2.27e-9
2021-12-12 18:32:54,3.32e-9,2.27e-9
2021-12-12 18:33:55,3.3e-9,2.28e-9
2021-12-12 18:34:56,3.31e-9,2.27e-9
2021-12-12 18:35:56,3.32e-9,2.28e-9
2021-12-12 18:36:57,3.32e-9,2.27e-9
2021-12-12 18:37:58,3.35e-9,2.27e-9
2021-12-12 18:38:58,3.32e-9,2.28e-9
2021-12-12 18:39:59,3.32e-9,2.28e-9
2021-12-12 18:41:00,3.32e-9,2.29e-9
2021-12-12 18:42:00,3.32e-9,2.28e-9
2021-12-12 18:43:01,3.33e-9,2.28e-9
2021-12-12 18:44:02,3.32e-9,2.29e-9
2021-12-12 18:45:02,3.34e-9,2.27e-9
2021-12-12 18:46:03,3.35e-9,2.29e-9
2021-12-12 18:47:04,3.33e-9,2.28e-9
2021-12-12 18:48:04,3.34e-9,2.29e-9
2021-12-12 18:49:05,3.33e-9,2.3e-9
2021-12-12 18:50:06,3.32e-9,2.27e-9
2021-12-12 18:51:06,3.32e-9,2.27e-9
2021-12-12 18:52:07,3.32e-9,2.28e-9
2021-12-12 18:53:08,3.34e-9,2.27e-9
2021-12-12 18:54:08,3.32e-9,2.27e-9
2021-12-12 18:55:09,3.36e-9,2.27e-9
2021-12-12 18:56:10,3.37e-9,2.3e-9
2021-12-12 18:57:10,3.35e-9,2.28e-9
2021-12-12 18:58:11,3.34e-9,2.28e-9
2021-12-12 18:59:12,3.34e-9,2.28e-9
2021-12-12 19:00:12,3.36e-9,2.29e-9
2021-12-12 19:01:13,3.37e-9,2.29e-9
2021-12-12 19:02:14,3.35e-9,2.28e-9
2021-12-12 19:03:15,3.34e-9,2.28e-9
2021-12-12 19:04:15,3.37e-9,2.28e-9
2021-12-12 19:05:16,3.36e-9,2.3e-9
2021-12-12 19:06:17,3.34e-9,2.28e-9
2021-12-12 19:07:17,3.35e-9,2.31e-9
2021-12-12 19:08:18,3.34e-9,2.31e-9
2021-12-12 19:09:19,3.37e-9,2.3e-9
2021-12-12 19:10:19,3.35e-9,2.28e-9
2021-12-12 19:11:20,3.37e-9,2.28e-9
2021-12-12 19:12:21,3.36e-9,2.28e-9
2021-12-12 19:13:21,3.34e-9,2.31e-9
2021-12-12 19:14:22,3.36e-9,2.3e-9
2021-12-12 19:15:23,3.35e-9,2.29e-9
2021-12-12 19:16:23,3.35e-9,2.3e-9
2021-12-12 19:17:24,3.36e-9,2.28e-9
2021-12-12 19:18:25,3.38e-9,2.3e-9
2021-12-12 19:19:25,3.37e-9,2.31e-9
2021-12-12 19:20:26,3.36e-9,2.3e-9
2021-12-12 19:21:27,3.38e-9,2.3e-9
2021-12-12 19:22:28,3.36e-9,2.29e-9
2021-12-12 19:23:28,3.37e-9,2.3e-9
2021-12-12 19:24:30,3.36e-9,2.32e-9
2021-12-12 19:25:30,3.38e-9,2.3e-9
2021-12-12 19:26:31,3.39e-9,2.3e-9
2021-12-12 19:27:32,3.38e-9,2.3e-9
2021-12-12 19:28:32,3.38e-9,2.32e-9
2021-12-12 19:29:33,3.39e-9,2.3e-9
2021-12-12 19:30:34,3.36e-9,2.31e-9
2021-12-12 19:31:34,3.4e-9,2.3e-9
2021-12-12 19:32:35,3.38e-9,2.3e-9
2021-12-12 19:33:36,3.37e-9,2.31e-9
2021-12-12 19:34:36,3.41e-9,2.31e-9
2021-12-12 19:35:37,3.39e-9,2.3e-9
2021-12-12 19:36:38,3.41e-9,2.31e-9
2021-12-12 19:37:39,3.72e-9,2.49e-9
2021-12-12 19:38:39,3.81e-9,2.54e-9
2021-12-12 19:39:40,3.84e-9,2.55e-9
2021-12-12 19:40:40,3.84e-9,2.56e-9
2021-12-12 19:41:41,3.84e-9,2.56e-9
2021-12-12 19:42:42,3.84e-9,2.57e-9
2021-12-12 19:43:42,3.84e-9,2.58e-9
2021-12-12 19:44:43,3.86e-9,2.58e-9
2021-12-12 19:45:44,3.86e-9,2.57e-9
2021-12-12 19:46:45,3.85e-9,2.57e-9
2021-12-12 19:47:45,3.86e-9,2.57e-9
2021-12-12 19:48:46,3.88e-9,2.58e-9
2021-12-12 19:49:47,3.88e-9,2.58e-9
2021-12-12 19:50:47,3.89e-9,2.58e-9
2021-12-12 19:51:48,3.87e-9,2.56e-9
2021-12-12 19:52:49,3.88e-9,2.56e-9
2021-12-12 19:53:49,3.85e-9,2.58e-9
2021-12-12 19:54:50,3.89e-9,2.58e-9
2021-12-12 19:55:51,3.85e-9,2.56e-9
2021-12-12 19:56:51,3.88e-9,2.57e-9
2021-12-12 19:57:52,3.9e-9,2.59e-9
2021-12-12 19:58:53,3.94e-9,2.6e-9
2021-12-12 19:59:53,3.99e-9,2.64e-9
2021-12-12 20:00:54,4.07e-9,2.67e-9
2021-12-12 20:01:55,4.14e-9,2.69e-9
2021-12-12 20:02:55,4.24e-9,2.76e-9
2021-12-12 20:03:56,4.36e-9,2.78e-9
2021-12-12 20:04:56,4.44e-9,2.8e-9
2021-12-12 20:05:57,4.44e-9,2.79e-9
2021-12-12 20:06:58,4.36e-9,2.76e-9
2021-12-12 20:07:58,4.3e-9,2.75e-9
2021-12-12 20:08:59,4.27e-9,2.74e-9
2021-12-12 20:10:00,4.25e-9,2.76e-9
2021-12-12 20:11:00,4.21e-9,2.73e-9
2021-12-12 20:12:01,4.19e-9,2.72e-9
2021-12-12 20:13:02,4.17e-9,2.72e-9
2021-12-12 20:14:02,4.17e-9,2.7e-9
2021-12-12 20:15:03,4.14e-9,2.71e-9
2021-12-12 20:16:04,4.11e-9,2.69e-9
2021-12-12 20:17:05,4.1e-9,2.7e-9
2021-12-12 20:18:05,4.11e-9,2.68e-9
2021-12-12 20:19:06,4.07e-9,2.67e-9
2021-12-12 20:20:07,4.07e-9,2.69e-9
2021-12-12 20:21:07,4.04e-9,2.68e-9
2021-12-12 20:22:08,4.03e-9,2.68e-9
2021-12-12 20:23:09,4.02e-9,2.67e-9
2021-12-12 20:24:09,4.03e-9,2.65e-9
2021-12-12 20:25:10,4.01e-9,2.64e-9
2021-12-12 20:26:10,4.0e-9,2.65e-9
2021-12-12 20:27:11,3.98e-9,2.63e-9
2021-12-12 20:28:12,3.99e-9,2.64e-9
2021-12-12 20:29:12,3.97e-9,2.65e-9
2021-12-12 20:30:13,3.97e-9,2.64e-9
2021-12-12 20:31:14,3.95e-9,2.6e-9
2021-12-12 20:32:14,3.96e-9,2.64e-9
2021-12-12 20:33:15,3.96e-9,2.64e-9
2021-12-12 20:34:15,3.78e-9,2.55e-9
2021-12-12 20:35:16,3.78e-9,2.54e-9
2021-12-12 20:36:17,3.78e-9,2.54e-9
2021-12-12 20:37:18,3.73e-9,2.52e-9
2021-12-12 20:38:18,3.74e-9,2.55e-9
2021-12-12 20:39:19,3.7e-9,2.54e-9
2021-12-12 20:40:20,3.7e-9,2.52e-9
2021-12-12 20:41:20,3.67e-9,2.52e-9
2021-12-12 20:42:21,3.67e-9,2.5e-9
2021-12-12 20:43:22,3.66e-9,2.5e-9
2021-12-12 20:44:22,3.66e-9,2.52e-9
2021-12-12 20:45:23,3.63e-9,2.53e-9
2021-12-12 20:46:24,3.65e-9,2.5e-9
2021-12-12 20:47:24,3.62e-9,2.5e-9
2021-12-12 20:48:25,3.61e-9,2.49e-9
2021-12-12 20:49:26,3.58e-9,2.49e-9
2021-12-12 20:50:27,3.61e-9,2.49e-9
2021-12-12 20:51:27,3.59e-9,2.48e-9
2021-12-12 20:52:28,3.59e-9,2.47e-9
2021-12-12 20:53:29,3.56e-9,2.45e-9
2021-12-12 20:54:29,3.56e-9,2.49e-9
2021-12-12 20:55:30,3.57e-9,2.46e-9
2021-12-12 20:56:31,3.56e-9,2.48e-9
2021-12-12 20:57:32,3.54e-9,2.47e-9
2021-12-12 20:58:32,3.51e-9,2.47e-9
2021-12-12 20:59:33,3.53e-9,2.44e-9
2021-12-12 21:00:33,3.53e-9,2.45e-9
2021-12-12 21:01:34,3.52e-9,2.43e-9
2021-12-12 21:02:35,3.51e-9,2.44e-9
2021-12-12 21:03:36,3.63e-9,2.5e-9
2021-12-12 21:04:36,3.66e-9,2.49e-9
2021-12-12 21:05:37,3.7e-9,2.5e-9
2021-12-12 21:06:38,3.7e-9,2.51e-9
2021-12-12 21:07:39,3.7e-9,2.52e-9
2021-12-12 21:08:39,3.71e-9,2.51e-9
2021-12-12 21:09:40,3.72e-9,2.5e-9
2021-12-12 21:10:40,3.73e-9,2.5e-9
2021-12-12 21:11:41,3.75e-9,2.51e-9
2021-12-12 21:12:42,3.73e-9,2.52e-9
2021-12-12 21:13:43,3.74e-9,2.5e-9
2021-12-12 21:14:43,3.72e-9,2.53e-9
2021-12-12 21:15:44,3.72e-9,2.52e-9
2021-12-12 21:16:45,3.72e-9,2.5e-9
2021-12-12 21:17:46,3.71e-9,2.49e-9
2021-12-12 21:18:46,3.72e-9,2.49e-9
2021-12-12 21:19:47,3.72e-9,2.5e-9
2021-12-12 21:20:48,3.73e-9,2.51e-9
2021-12-12 21:21:48,3.72e-9,2.48e-9
2021-12-12 21:22:49,3.71e-9,2.47e-9
2021-12-12 21:23:50,3.7e-9,2.47e-9
2021-12-12 21:24:50,3.69e-9,2.46e-9
2021-12-12 21:25:51,3.68e-9,2.47e-9
2021-12-12 21:26:52,3.69e-9,2.48e-9
2021-12-12 21:27:52,3.66e-9,2.47e-9
2021-12-12 21:28:53,3.66e-9,2.45e-9
2021-12-12 21:29:54,3.67e-9,2.45e-9
2021-12-12 21:30:54,3.66e-9,2.46e-9
2021-12-12 21:31:55,3.69e-9,2.44e-9
2021-12-12 21:32:56,3.65e-9,2.46e-9
2021-12-12 21:33:56,3.63e-9,2.44e-9
2021-12-12 21:34:57,3.64e-9,2.45e-9
2021-12-12 21:36:58,3.64e-9,2.43e-9
2021-12-12 21:37:59,3.62e-9,2.43e-9
2021-12-12 21:39:00,3.62e-9,2.43e-9
2021-12-12 21:40:00,3.62e-9,2.42e-9
2021-12-12 21:41:01,3.6e-9,2.41e-9
2021-12-12 21:42:02,3.61e-9,2.41e-9
2021-12-12 21:43:03,3.6e-9,2.4e-9
2021-12-12 21:44:03,3.59e-9,2.41e-9
2021-12-12 21:45:04,3.59e-9,2.41e-9
2021-12-12 21:46:04,3.56e-9,2.4e-9
2021-12-12 21:47:05,3.58e-9,2.39e-9
2021-12-12 21:48:06,3.57e-9,2.39e-9
2021-12-12 21:49:07,3.56e-9,2.39e-9
2021-12-12 21:50:07,3.56e-9,2.37e-9
2021-12-12 21:51:08,3.54e-9,2.36e-9
2021-12-12 21:52:09,3.55e-9,2.37e-9
2021-12-12 21:53:09,3.53e-9,2.36e-9
2021-12-12 21:54:10,3.52e-9,2.36e-9
2021-12-12 21:55:11,3.52e-9,2.33e-9
2021-12-12 21:56:11,3.49e-9,2.35e-9
2021-12-12 21:57:12,3.49e-9,2.34e-9
2021-12-12 21:58:13,3.49e-9,2.32e-9
2021-12-12 21:59:13,3.46e-9,2.33e-9
2021-12-12 22:00:14,3.46e-9,2.32e-9
2021-12-12 22:01:15,3.46e-9,2.33e-9
2021-12-12 22:02:15,3.45e-9,2.32e-9
2021-12-12 22:03:16,3.44e-9,2.31e-9
2021-12-12 22:04:17,3.44e-9,2.31e-9
2021-12-12 22:05:17,3.42e-9,2.28e-9
2021-12-12 22:06:18,3.42e-9,2.29e-9
2021-12-12 22:07:18,3.38e-9,2.27e-9
2021-12-12 22:08:19,3.37e-9,2.27e-9
2021-12-12 22:09:20,3.38e-9,2.27e-9
2021-12-12 22:10:21,3.36e-9,2.26e-9
2021-12-12 22:11:21,3.35e-9,2.28e-9
2021-12-12 22:12:22,3.37e-9,2.25e-9
2021-12-12 22:13:23,3.35e-9,2.26e-9
2021-12-12 22:14:23,3.33e-9,2.25e-9
2021-12-12 22:15:24,3.31e-9,2.26e-9
2021-12-12 22:16:25,3.3e-9,2.22e-9
2021-12-12 22:17:25,3.3e-9,2.23e-9
2021-12-12 22:18:26,3.29e-9,2.2e-9
2021-12-12 22:19:27,3.29e-9,2.2e-9
2021-12-12 22:20:27,3.26e-9,2.21e-9
2021-12-12 22:21:28,3.25e-9,2.2e-9
2021-12-12 22:22:29,3.25e-9,2.18e-9
2021-12-12 22:23:29,3.24e-9,2.19e-9
2021-12-12 22:24:30,3.21e-9,2.18e-9
2021-12-12 22:25:31,3.19e-9,2.16e-9
2021-12-12 22:26:31,3.2e-9,2.13e-9
2021-12-12 22:27:32,3.17e-9,2.14e-9
2021-12-12 22:28:33,3.17e-9,2.12e-9
2021-12-12 22:29:34,3.18e-9,2.13e-9
2021-12-12 22:30:34,3.15e-9,2.11e-9
2021-12-12 22:31:35,3.15e-9,2.11e-9
2021-12-12 22:32:36,3.11e-9,2.09e-9
2021-12-12 22:33:37,3.1e-9,2.11e-9
2021-12-12 22:34:38,3.1e-9,2.07e-9
2021-12-12 22:35:38,3.07e-9,2.08e-9
2021-12-12 22:36:39,3.05e-9,2.06e-9
2021-12-12 22:37:40,3.06e-9,2.06e-9
2021-12-12 22:38:41,3.03e-9,2.06e-9
2021-12-12 22:39:41,3.01e-9,2.04e-9
2021-12-12 22:40:42,3.01e-9,2.01e-9
2021-12-12 22:41:43,2.99e-9,2.02e-9
2021-12-12 22:42:43,2.96e-9,2.01e-9
2021-12-12 22:43:44,2.96e-9,1.99e-9
2021-12-12 22:44:45,2.95e-9,2.01e-9
2021-12-12 22:45:45,2.93e-9,1.98e-9
2021-12-12 22:46:46,2.91e-9,1.97e-9
2021-12-12 22:47:47,2.91e-9,1.98e-9
2021-12-12 22:48:47,2.88e-9,1.95e-9
2021-12-12 22:49:48,2.84e-9,1.93e-9
2021-12-12 22:50:49,2.84e-9,1.93e-9
2021-12-12 22:51:49,2.8e-9,1.9e-9
2021-12-12 22:52:50,2.79e-9,1.89e-9
2021-12-12 22:53:51,2.79e-9,1.89e-9
2021-12-12 22:54:51,2.76e-9,1.85e-9
2021-12-12 22:55:52,2.72e-9,1.85e-9
2021-12-12 22:56:53,2.7e-9,1.81e-9
2021-12-12 22:57:53,2.69e-9,1.82e-9
2021-12-12 22:58:54,2.65e-9,1.8e-9
2021-12-12 22:59:55,2.63e-9,1.79e-9
2021-12-12 23:00:55,2.62e-9,1.78e-9
2021-12-12 23:01:56,2.58e-9,1.76e-9
2021-12-12 23:02:57,2.58e-9,1.75e-9
2021-12-12 23:03:58,2.54e-9,1.75e-9
2021-12-12 23:04:58,2.55e-9,1.72e-9
2021-12-12 23:05:59,2.51e-9,1.71e-9
2021-12-12 23:06:59,2.49e-9,1.7e-9
2021-12-12 23:08:00,2.48e-9,1.7e-9
2021-12-12 23:09:01,2.46e-9,1.69e-9
2021-12-12 23:10:01,2.46e-9,1.68e-9
2021-12-12 23:11:02,2.45e-9,1.67e-9
2021-12-12 23:12:03,2.43e-9,1.69e-9
2021-12-12 23:13:04,2.44e-9,1.67e-9
2021-12-12 23:14:04,2.39e-9,1.65e-9
2021-12-12 23:15:05,2.39e-9,1.64e-9
2021-12-12 23:16:06,2.37e-9,1.62e-9
2021-12-12 23:17:06,2.35e-9,1.63e-9
2021-12-12 23:18:07,2.34e-9,1.6e-9
2021-12-12 23:19:08,2.32e-9,1.6e-9
2021-12-12 23:20:08,2.3e-9,1.58e-9
2021-12-12 23:21:09,2.29e-9,1.58e-9
2021-12-12 23:22:10,2.26e-9,1.56e-9
2021-12-12 23:23:10,2.25e-9,1.57e-9
2021-12-12 23:24:11,2.23e-9,1.57e-9
2021-12-12 23:25:12,2.22e-9,1.55e-9
2021-12-12 23:26:12,2.21e-9,1.52e-9
2021-12-12 23:27:13,2.2e-9,1.53e-9
2021-12-12 23:28:14,2.2e-9,1.52e-9
2021-12-12 23:29:14,2.17e-9,1.52e-9
2021-12-12 23:30:15,2.14e-9,1.5e-9
2021-12-12 23:31:16,2.13e-9,1.5e-9
2021-12-12 23:32:16,2.12e-9,1.47e-9
2021-12-12 23:33:17,2.1e-9,1.48e-9
2021-12-12 23:34:18,2.09e-9,1.46e-9
2021-12-12 23:35:19,2.07e-9,1.47e-9
2021-12-12 23:36:19,2.07e-9,1.45e-9
2021-12-12 23:37:20,2.07e-9,1.44e-9
2021-12-12 23:38:21,2.04e-9,1.43e-9
2021-12-12 23:39:21,2.02e-9,1.42e-9
2021-12-12 23:40:22,2.01e-9,1.42e-9
2021-12-12 23:41:23,2.01e-9,1.42e-9
2021-12-12 23:42:23,1.98e-9,1.42e-9
2021-12-12 23:43:24,1.99e-9,1.41e-9
2021-12-12 23:44:25,1.97e-9,1.4e-9
2021-12-12 23:45:25,1.95e-9,1.39e-9
2021-12-12 23:46:26,1.96e-9,1.38e-9
2021-12-12 23:47:27,1.92e-9,1.37e-9
2021-12-12 23:48:27,1.92e-9,1.37e-9
2021-12-12 23:49:28,1.9e-9,1.36e-9
2021-12-12 23:50:29,1.9e-9,1.35e-9
2021-12-12 23:51:29,1.88e-9,1.34e-9
2021-12-12 23:52:30,1.89e-9,1.33e-9
2021-12-12 23:53:31,1.86e-9,1.33e-9
2021-12-12 23:54:32,1.84e-9,1.32e-9
2021-12-12 23:55:32,1.83e-9,1.31e-9
2021-12-12 23:56:33,1.83e-9,1.31e-9
2021-12-12 23:57:33,1.82e-9,1.28e-9
2021-12-12 23:58:34,1.79e-9,1.28e-9
2021-12-12 23:59:35,1.78e-9,1.28e-9
2021-12-13 0:00:35,1.79e-9,1.29e-9
2021-12-13 0:01:36,1.79e-9,1.28e-9
2021-12-13 0:02:37,1.78e-9,1.27e-9
2021-12-13 0:03:37,1.79e-9,1.28e-9
2021-12-13 0:04:38,1.8e-9,1.29e-9
2021-12-13 0:05:39,1.8e-9,1.28e-9
2021-12-13 0:06:40,1.81e-9,1.29e-9
2021-12-13 0:07:40,1.81e-9,1.29e-9
2021-12-13 0:08:41,1.83e-9,1.32e-9
2021-12-13 0:09:42,1.87e-9,1.33e-9
2021-12-13 0:10:43,1.91e-9,1.36e-9
2021-12-13 0:11:43,2.0e-9,1.41e-9
2021-12-13 0:12:44,2.28e-9,1.58e-9
2021-12-13 0:13:44,2.41e-9,1.64e-9
2021-12-13 0:14:45,2.59e-9,1.75e-9
2021-12-13 0:15:46,2.72e-9,1.81e-9
2021-12-13 0:16:47,2.79e-9,1.89e-9
2021-12-13 0:17:47,2.94e-9,1.97e-9
2021-12-13 0:18:48,3.02e-9,2.01e-9
2021-12-13 0:19:48,3.1e-9,2.06e-9
2021-12-13 0:20:49,3.3e-9,2.17e-9
2021-12-13 0:21:50,3.41e-9,2.26e-9
2021-12-13 0:22:50,3.52e-9,2.3e-9
2021-12-13 0:23:51,3.66e-9,2.38e-9
2021-12-13 0:24:52,3.79e-9,2.45e-9
2021-12-13 0:25:53,4.08e-9,2.63e-9
2021-12-13 0:26:53,4.3e-9,2.77e-9
2021-12-13 0:27:54,4.56e-9,2.88e-9
2021-12-13 0:28:54,4.87e-9,3.04e-9
2021-12-13 0:29:55,5.01e-9,3.14e-9
2021-12-13 0:30:56,5.13e-9,3.21e-9
2021-12-13 0:31:56,5.27e-9,3.28e-9
2021-12-13 0:32:57,5.5e-9,3.41e-9
2021-12-13 0:33:58,5.75e-9,3.54e-9
2021-12-13 0:34:58,6.36e-9,3.86e-9
2021-12-13 0:35:59,6.67e-9,4.04e-9
2021-12-13 0:37:00,7.79e-9,4.61e-9
2021-12-13 0:38:00,8.1e-9,4.76e-9
2021-12-13 0:39:01,8.29e-9,4.88e-9
2021-12-13 0:40:02,8.52e-9,4.98e-9
2021-12-13 0:41:02,8.67e-9,5.03e-9
2021-12-13 0:42:03,8.85e-9,5.16e-9
2021-12-13 0:43:04,9.05e-9,5.27e-9
2021-12-13 0:44:04,9.29e-9,5.39e-9
2021-12-13 0:45:05,9.49e-9,5.48e-9
2021-12-13 0:46:06,9.79e-9,5.62e-9
2021-12-13 0:47:06,1.0e-8,5.75e-9
2021-12-13 0:48:07,1.02e-8,5.9e-9
2021-12-13 0:49:08,1.04e-8,5.98e-9
2021-12-13 0:50:08,1.06e-8,6.12e-9
2021-12-13 0:51:09,1.08e-8,6.24e-9
2021-12-13 0:52:10,1.11e-8,6.36e-9
2021-12-13 0:53:10,1.13e-8,6.49e-9
2021-12-13 0:54:11,1.15e-8,6.6e-9
2021-12-13 0:55:12,1.16e-8,6.7e-9
2021-12-13 0:56:13,1.17e-8,6.71e-9
2021-12-13 0:57:13,1.18e-8,6.78e-9
2021-12-13 0:58:14,1.19e-8,6.82e-9
2021-12-13 0:59:15,1.2e-8,6.9e-9
2021-12-13 1:00:15,1.22e-8,6.97e-9
2021-12-13 1:01:16,1.22e-8,7.01e-9
2021-12-13 1:02:17,1.23e-8,7.06e-9
2021-12-13 1:03:17,1.23e-8,7.05e-9
2021-12-13 1:04:18,1.23e-8,7.07e-9
2021-12-13 1:05:19,1.24e-8,7.08e-9
2021-12-13 1:06:19,1.25e-8,7.12e-9
2021-12-13 1:07:20,1.25e-8,7.13e-9
2021-12-13 1:08:21,1.26e-8,7.16e-9
2021-12-13 1:09:21,1.26e-8,7.19e-9
2021-12-13 1:10:22,1.27e-8,7.23e-9
2021-12-13 1:11:23,1.27e-8,7.26e-9
2021-12-13 1:12:24,1.28e-8,7.29e-9
2021-12-13 1:13:24,1.29e-8,7.36e-9
2021-12-13 1:14:25,1.3e-8,7.4e-9
2021-12-13 1:15:26,1.31e-8,7.43e-9
2021-12-13 1:16:26,1.32e-8,7.49e-9
2021-12-13 1:17:27,1.33e-8,7.51e-9
